Rok,"Příjmení, jméno",Titul,Věk,Navrh.strana,Polit.přísl.,Pocet hlasu lidi,Pocet hlasu v %,Pořadí kand.,Pořadí zvoleni,Mandát
2014,CUDLMAN Miroslav,Ing.,56,KDU-ČSL,BEZPP,2145,2.05,20,23,-
2014,Čapková Vladimíra,Ing.,36,PVP,BEZPP,1033,2.04,0,16,-
2014,Čása Stanislav, ,49,PPPS,BEZPP,611,1.85,0,41,-
2014,Častoral Josef, ,28,PPPS,BEZPP,779,2.36,0,5,-
2014,Čech Svatopluk, ,45,TOP 09,TOP 09,3250,1.94,35,40,-
2014,Čechák Petr, ,32,Republika,BEZPP,62,3.06,0,30,-
2014,Čechová Daniela,Bc.,39,Svobodní,BEZPP,861,2.09,0,35,-
2014,Čechura Ondřej, ,32,PPPS,BEZPP,607,1.84,0,42,-
2014,Čermák Jakub,Mgr.,29,ODS,ODS,6992,2.16,7,6,*
2014,Čermák Marcel, ,48,NK,BEZPP,957,2.09,0,15,-
2014,Černá Kateřina, ,25,ODS,ODS,6110,1.88,35,45,-
2014,Červený Josef, ,55,Republika,BEZPP,60,2.96,0,20,-
2014,Čipera Ivan,Ing.,52,PPPS,PPPS,767,2.33,0,15,-
2014,ČIVIŠ Roman,Ing.,48,KDU-ČSL,BEZPP,2054,1.96,33,36,-
2014,Čížek Daniel,Ing.,34,ODS,ODS,6811,2.1,13,23,-
2014,Čulík Petr,Bc.,29,Svobodní,Svobodní,897,2.18,0,7,-
2014,Dbalá Libuše, ,68,Republika,BEZPP,72,3.5500000000000003,0,6,-
2014,Denk Pavel,Ing.,47,NK,BEZPP,2152,2.44,0,2,-
2014,Diestler Michal, ,34,OPAT,BEZPP,2577,1.91,35,39,-
2014,Dlesk Pavel, ,47,ODS,ODS,6541,2.02,29,39,-
2014,Dokulilová Daniela,DiS.,31,Úsvit,BEZPP,1111,2.07,0,19,-
2014,Domabylová Romana, ,19,Republika,BEZPP,77,3.8,0,10,-
2014,Domabylová Zdeňka, ,48,Republika,BEZPP,87,4.29,0,3,-
2014,Domanický Pavel,Ing.,45,NK,BEZPP,1995,2.26,0,32,-
2014,Domanický Petr,Ing.,41,NK,BEZPP,2607,2.95,0,5,-
2014,Dort Jiří,doc.,62,TOP 09,BEZPP,3579,2.14,30,35,-
2014,Dostál Jiří, ,35,DSSS,ND,336,3.28,0,8,-
2014,Dragounová Marie, ,68,NK,BEZPP,910,1.98,0,28,-
2014,Drechslerová Martina, ,43,ODS,ODS,6900,2.13,2,12,-
2014,DRNEK Jan, ,53,KDU-ČSL,KČ,2186,2.09,8,11,-
2014,Drobný Jiří, ,36,SPO,SPO,99,4.19,0,7,-
2014,Drozd Jaromír, ,55,ČSSD,ČSSD,6433,2.12,16,26,-
2014,Dubničková Tereza,Mgr.,30,TOP 09,BEZPP,3142,1.88,38,43,-
2014,Dubský Kamil, ,62,KSČM,KSČM,3288,2.15,25,31,-
2014,Duda Jan,Ing.,53,SPO,BEZPP,93,3.94,0,14,-
2014,Duchek Pavel,Ing.,42,ČSSD,ČSSD,6617,2.18,9,9,*
2014,Duchek Petr, ,27,Svobodní,BEZPP,819,1.99,0,43,-
2014,Duchek Vladimír,doc.,49,PVP,PVP,2157,4.2700000000000005,0,1,-
2014,Duchková Stanislava,prom.ped.,77,ODS,ODS,6811,2.1,8,18,-
2014,Duras Jindřich,RNDr.,56,OPAT,BEZPP,2987,2.21,18,22,-
2014,Dušek Matěj, ,19,DSSS,BEZPP,313,3.06,0,28,-
2014,Dvořák Martin,MUDr.,32,Svobodní,BEZPP,886,2.15,0,21,-
2014,Dvořák Michal, ,35,OPAT,BEZPP,3412,2.53,4,10,*
2014,Ebenstreit Jaroslav, ,38,PPPS,BEZPP,695,2.11,0,16,-
2014,Eiselt Tomáš,Ing.,29,Svobodní,BEZPP,831,2.02,0,41,-
2014,Esterle Štěpán,Bc.,24,NK,BEZPP,1083,2.36,0,5,-
2014,FAJFROVÁ Eva,RNDr.,60,KDU-ČSL,KDU-ČSL,1743,1.66,43,46,-
2014,Farník Petr,Bc.,28,TOP 09,TOP 09,3330,1.99,32,37,-
2014,Feketová Eva,Mgr.,40,TOP 09,BEZPP,3422,2.05,28,33,-
2014,Fencl Oldrich,Ing.,59,Úsvit,BEZPP,1187,2.21,0,9,-
2014,Fiala Ladislav,Ing.,76,SPO,SPO,90,3.81,0,9,-
2014,Fiala Václav,Ing.,33,TOP 09,TOP 09,3235,1.94,37,42,-
2014,Fialová Anna, ,60,ČSSD,ČSSD,5973,1.97,34,44,-
2014,Fialová Věra,Ing.,34,Svobodní,BEZPP,864,2.1,0,29,-
2014,Filipovský Jan,prof.,56,OPAT,BEZPP,3388,2.51,1,9,-
2014,Fiřt Tomáš, ,30,PPPS,BEZPP,633,1.92,0,38,-
2014,Fischer Josef,Mgr.,29,Svobodní,Svobodní,862,2.09,0,17,-
2014,Fišer Petr, ,41,ANO,ANO,7250,2.19,7,7,*
2014,Fládr Martin,Mgr.,42,PVP,BEZPP,1082,2.14,0,11,-
2014,Fluxa Jan,PhDr.,34,TOP 09,TOP 09,3924,2.35,4,4,*
2014,Fojtíček Ctibor,Ing.,76,PVP,BEZPP,1085,2.14,0,21,-
2014,Fojtíček Martin,Mgr.,43,TOP 09,BEZPP,2824,1.69,42,47,-
2014,Foltýn Tomáš, ,40,Republika,BEZPP,56,2.76,0,23,-
2014,Formánek Ondřej, ,35,TOP 09,TOP 09,2755,1.65,41,46,-
2014,Frank Stanislav,Mgr.,59,PVP,PVP,1092,2.16,0,24,-
2014,Franzová Jana, ,63,Republika,BEZPP,55,2.71,0,14,-
2014,Froněk Pavel, ,48,OPAT,BEZPP,2975,2.2,12,12,-
2014,Fuchsová Radka,MUDr.,43,PVP,BEZPP,970,1.92,0,36,-
2014,Gažáková Eva,MgA.,37,Zelení,BEZPP,1848,2.09,0,12,-
2014,Gil Pablo,Chacón,45,NK,BEZPP,1811,2.05,0,28,-
2014,Gola Vlastimil,Ing.,57,ANO,ANO,7388,2.24,4,4,*
2014,Gosť Pavel, ,31,DSSS,BEZPP,308,3.01,0,23,-
2014,Gruber Pavel, ,60,ODS,ODS,6652,2.05,25,35,-
2014,Hájek Marcel,MUDr.,49,OPAT,OPAT,4157,3.08,1,1,*
2014,Hájek Petr, ,31,KSČM,KSČM,3284,2.14,32,38,-
2014,Hajská Jana, ,60,Změna,BEZPP,1771,2.01,0,30,-
2014,Hajšman Milan, ,36,KSČM,KSČM,3382,2.21,2,7,-
2014,Halamka Jiří, ,27,PPPS,BEZPP,617,1.87,0,40,-
2014,Halámka Stanislav, ,60,VZ,BEZPP,1099,2.04,0,14,-
2014,Halla Marcel, ,62,PVP,BEZPP,775,1.53,0,46,-
2014,Hanzl Pavel,Bc.,24,Úsvit,BEZPP,1091,2.03,0,27,-
2014,Hanzlík Karel,Ing.,60,PVP,BEZPP,1019,2.01,0,29,-
2014,Hausner Michal, ,33,ANO,ANO,7118,2.15,3,13,-
2014,Hausnerová Štěpánka,JUDr.,38,PVP,BEZPP,1027,2.03,0,25,-
2014,Havel Jan, ,42,TOP 09,TOP 09,3641,2.18,6,11,-
2014,Havel Radek, ,38,Svobodní,Svobodní,917,2.22,0,11,-
2014,Havlíková Liduška, ,64,SPO,SPO,102,4.32,0,8,-
2014,Hazdra Tomáš,Ing.,32,PPPS,PPPS,744,2.26,0,7,-
2014,Hecová Lenka,MUDr.,31,Zelení,BEZPP,1757,1.99,0,38,-
2014,Hegner Lukáš,Mgr.,33,ODS,ODS,6961,2.15,1,11,-
2014,Hejda Václav,MUDr.,41,PVP,BEZPP,1111,2.2,0,18,-
2014,Hejtmánek Tomáš,Ing.,27,ANO,ANO,7012,2.12,17,27,-
2014,Hemrová Lucie,Mgr.,32,Zelení,Zelení,1850,2.09,0,19,-
2014,Henigová Soňa,Mgr.,47,PPPS,PPPS,825,2.5,0,4,-
2014,Hering Lukáš, ,31,PPPS,BEZPP,598,1.81,0,45,-
2014,Herinková Eva,Bc.,49,ČSSD,ČSSD,7098,2.34,2,2,*
2014,Heřman Karel,RSDr.,70,KSČM,KSČM,3339,2.18,4,9,-
2014,Heřman Václav, ,40,KSČM,KSČM,3392,2.21,8,13,-
2014,Hess Aleš, ,28,ČSSD,ČSSD,6383,2.1,20,30,-
2014,Hessová Jaroslava,Mgr.,56,ČSSD,ČSSD,6545,2.15,7,17,-
2014,Hirschová Vladimíra,Mgr.,50,ODS,ODS,6856,2.12,9,19,-
2014,Hirt Tomáš,Mgr.,39,Zelení,Zelení,2128,2.41,0,4,-
2014,Hlad Radek,Mgr.,35,ANO,ANO,6939,2.1,25,35,-
2014,Hlásek František, ,55,KSČM,KSČM,3343,2.18,7,12,-
2014,Hlinková Jana, ,31,DSZ,BEZPP,50,5.92,0,13,-
2014,Hnilička Václav, ,28,PPPS,BEZPP,636,1.93,0,36,-
2014,Hodek Martin, ,34,ODS,ODS,5978,1.84,36,46,-
2014,Hógel Josef,Ing.,70,ODS,ODS,6888,2.12,7,17,-
2014,Holý Vladimír, ,42,Svobodní,Svobodní,881,2.14,0,14,-
2014,Hora Miloslav,JUDr.,62,ČSSD,ČSSD,6380,2.1,22,32,-
2014,Hovorka Radim, ,31,PPPS,PPPS,706,2.14,0,11,-
2014,Hrabák Petr,Ing.,31,Úsvit,BEZPP,1269,2.36,0,6,-
2014,Hrabová Karin, ,46,NK,BEZPP,934,2.04,0,19,-
2014,Hrazský Josef, ,40,Svobodní,BEZPP,814,1.97,0,42,-
2014,Hroza Jiří,PhDr.,78,SPO,SPO,88,3.73,0,13,-
2014,Hrubá Hana, ,48,Republika,BEZPP,70,3.45,0,8,-
2014,Hrubá Nikol, ,19,Republika,BEZPP,76,3.75,0,12,-
2014,Hrubec Miloslav,Ing.,78,VZ,BEZPP,1234,2.29,0,16,-
2014,Hrubeš František,RSDr.,62,KSČM,KSČM,3429,2.24,4,4,*
2014,Hrubý Martin, ,41,ODS,ODS,6753,2.08,18,28,-
2014,Hubičková Monika, ,57,Úsvit,BEZPP,1072,1.99,0,36,-
2014,Huclová Zuzana,Ing.,58,PVP,BEZPP,1109,2.19,0,8,-
2014,Hučko Martin,Bc.,24,ODS,ODS,6237,1.92,34,44,-
2014,Hus Miroslav,PhDr.,60,PVP,PVP,1198,2.37,0,9,-
2014,Huspeková Alice,Mgr.,42,VZ,VZ,1124,2.09,0,33,-
2014,Hutter Jan,Bc.,33,Piráti,Piráti,1776,2.01,0,33,-
2014,Chaloupek Václav,Mgr.,65,OPAT,BEZPP,4139,3.0700000000000003,2,14,*
2014,Chalupný Michal,Bc.,45,ČSSD,ČSSD,6699,2.21,1,11,-
2014,Chodora Josef, ,49,DSSS,BEZPP,341,3.33,0,9,-
2014,Chocholatý Ondřej,Ing.,36,NK,BEZPP,931,2.03,0,31,-
2014,Chvojka Petr, ,35,OPAT,OPAT,3301,2.44,2,5,-
2014,Jančík Stanislav, ,23,TOP 09,TOP 09,3552,2.13,12,17,-
2014,Jandíková Hedvika,Mgr.,38,PVP,BEZPP,909,1.8,0,38,-
2014,Jandl Petr, ,73,ODS,ODS,6870,2.12,4,14,-
2014,JANEČEK Jiří,Ing.,46,KDU-ČSL,BEZPP,2141,2.04,23,26,-
2014,Jankov Michael, ,35,DSSS,DSSS,307,3.0,0,19,-
2014,Jankov Soňa, ,45,DSSS,DSSS,307,3.0,0,18,-
2014,Janků Milan, ,60,ODS,ODS,6768,2.09,14,24,-
2014,Jánošíková Petra,JUDr.,38,PVP,BEZPP,1033,2.04,0,34,-
2014,Janoušek Aleš,Mgr.,38,TOP 09,TOP 09,3870,2.32,9,14,-
2014,JANOUŠKOVEC Pavel,Mgr.,55,KDU-ČSL,KDU-ČSL,3036,2.9,3,5,*
2014,Janová Alena, ,61,NK,BEZPP,998,1.85,0,45,-
2014,Jaššo Štefan, ,73,KSČM,KSČM,3012,1.96,41,47,-
2014,Jehličková Ilona,Mgr.,50,TOP 09,TOP 09,3953,2.37,3,3,*
2014,Jeřábková Jaroslava, ,57,NK,BEZPP,52,6.16,0,9,-
2014,Ježek Václav, ,38,VZ,BEZPP,1083,2.01,0,26,-
2014,JEŽÍK Vlastimil,Johannes,44,KDU-ČSL,KČ,2146,2.05,18,21,-
2014,Jičínská Helena, ,50,KSČM,BEZPP,3298,2.15,24,30,-
2014,Jílek Viktor,Ing.,49,PVP,BEZPP,964,1.91,0,35,-
2014,Jilichová Nová,Veronika,38,ODS,ODS,7426,2.29,4,3,*
2014,Jindra Petr,Mgr.,48,NK,BEZPP,1893,2.14,0,20,-
2014,Jindra Tomáš,DiS.,39,TOP 09,TOP 09,2875,1.72,40,45,-
2014,Jireš Antonín, ,48,VZ,BEZPP,982,1.83,0,46,-
2014,Jíšová Markéta, ,51,OPAT,BEZPP,2318,1.72,42,46,-
2014,Jonáš Jakub,Bc.,25,SPO,SPO,108,4.58,0,6,-
2014,Jordanov Pavel, ,37,ANO,ANO,6575,1.99,33,43,-
2014,Junek Jan, ,20,PPPS,BEZPP,594,1.8,0,44,-
2014,Junek Petr,Bc.,35,TOP 09,TOP 09,3615,2.16,7,12,-
2014,Jůza Milan, ,43,DSSS,BEZPP,308,3.01,0,27,-
2014,Jůza Zdeněk,Ing.,38,NK,BEZPP,1244,2.71,0,7,-
2014,Káčerek Tomáš,Ing.,46,PPPS,PPPS,818,2.48,0,2,-
2014,Kačín Jan, ,43,TOP 09,TOP 09,3521,2.11,18,23,-
2014,KADLČÍKOVÁ Ilona,Mgr.,43,KDU-ČSL,BEZPP,1983,1.89,37,40,-
2014,Kadlec Jan, ,55,NK,NÁR.SOC.,1094,2.03,0,32,-
2014,Kakeš Jan,Ing.,25,ANO,ANO,6990,2.11,19,29,-
2014,Kalián Jan,Bc.,32,ODS,ODS,6596,2.03,27,37,-
2014,KANTOR Luděk,Bc.,28,KDU-ČSL,KDU-ČSL,2082,1.99,26,29,-
2014,Kantorová Lucie,Mgr.,28,ANO,ANO,7207,2.18,4,14,-
2014,Karbanová Tereza, ,36,Zelení,BEZPP,1725,1.95,0,39,-
2014,Kastner Martin, ,32,DSSS,BEZPP,314,3.0700000000000003,0,25,-
2014,Kaše Robert,Mgr.,46,ČSSD,ČSSD,6501,2.14,13,23,-
2014,Kašpar Ladislav, ,61,Republika,BEZPP,57,2.81,0,25,-
2014,Kašpar Václav, ,31,ODS,ODS,6742,2.08,17,27,-
2014,Kaucký Oldřich,Bc.,32,Svobodní,Svobodní,952,2.31,0,4,-
2014,Kesl Václav, ,55,ČSSD,ČSSD,5539,1.82,37,47,-
2014,King Jeremy,Marc,49,NK,BEZPP,1719,1.95,0,41,-
2014,Klas Miroslav, ,38,PVP,BEZPP,1020,2.02,0,15,-
2014,Klein Lukáš,Ing.,36,OPAT,BEZPP,2507,1.86,37,41,-
2014,Klíma Jan,Ing.,40,ODS,ODS,6706,2.07,22,32,-
2014,Kocánek Tomáš,Ing.,43,NK,BEZPP,930,2.03,0,23,-
2014,Kočandrle Jiří, ,40,DSSS,ND,382,3.73,0,4,-
2014,Kočka Antonín, ,27,DSZ,BEZPP,51,6.04,0,5,-
2014,Kočka Gabriel, ,22,DSZ,BEZPP,44,5.21,0,11,-
2014,Kodeda Oldřich,Ing.,55,STAN,BEZPP,1957,2.22,0,18,-
2014,Kodera Radovan, ,54,NK,BEZPP,1858,2.1,0,26,-
2014,Kohel Libor, ,50,ODS,ODS,6862,2.12,3,13,-
2014,Kohout Martin, ,44,SPO,SPO,115,4.87,0,10,-
2014,Kohout Roman, ,41,DSSS,BEZPP,307,3.0,0,24,-
2014,Kojzar Libor, ,38,ČSSD,ČSSD,5775,1.9,36,46,-
2014,Kokoška Šimon,Mgr.,28,ODS,ODS,6792,2.1,16,26,-
2014,Kolářová Jana,Ing.,59,PVP,BEZPP,943,1.86,0,40,-
2014,Koldovský Oldřich, ,57,OPAT,BEZPP,2545,1.88,34,38,-
2014,Kolečková Jana, ,36,PPPS,PPPS,695,2.11,0,10,-
2014,Kollrossová Jana,Mgr.,43,OPAT,OPAT,2952,2.19,9,7,-
2014,Kolomazníková Eva, ,56,KSČM,KSČM,3295,2.15,26,32,-
2014,Komár Jiří, ,44,ODS,ODS,6737,2.08,19,29,-
2014,Komůrková Jana, ,53,NK,BEZPP,902,1.97,0,30,-
2014,Konečný Jiří,Ing.,37,Zelení,Zelení,1821,2.06,0,27,-
2014,König Arlena,Ing.,47,NK,BEZPP,887,1.93,0,34,-
2014,Königová Hana,Bc.,51,TOP 09,BEZPP,3614,2.16,13,18,-
2014,Konop Jakub, ,26,ČSSD,ČSSD,6481,2.13,10,20,-
2014,Konopa Jiří, ,47,NK,BEZPP,52,6.16,0,4,-
2014,Kopač Petr,Ing.,26,Piráti,Piráti,1845,2.09,0,14,-
2014,KOPEČKOVÁ Michala,Mgr.,33,KDU-ČSL,BEZPP,2139,2.04,15,18,-
2014,KOPIC Jiří,Ing.,51,KDU-ČSL,KDU-ČSL,2158,2.06,17,20,-
2014,Korbel Viktor,Ing.,65,Republika,BEZPP,104,5.13,0,2,-
2014,Koreň Jan,Ing.,29,Svobodní,BEZPP,855,2.07,0,27,-
2014,Kortan Karel, ,62,PVP,BEZPP,838,1.66,0,44,-
2014,Kořanová Barbora,Mgr.,30,ANO,ANO,7067,2.14,14,24,-
2014,Kotas Pavel,Ing.,33,ČSSD,ČSSD,6666,2.19,5,5,*
2014,Kotlárová Monika, ,46,NK,BEZPP,1840,2.08,0,16,-
2014,Kotnauer Jan,Ing.,76,ANO,ANO,7025,2.12,15,25,-
2014,Koura Václav,Ing.,61,OPAT,BEZPP,2734,2.02,20,24,-
2014,Koutná Monika, ,26,PPPS,BEZPP,653,1.98,0,24,-
2014,Kovanda Petr, ,46,VZ,VZ,1088,2.02,0,29,-
2014,Kovařík Jaroslav, ,61,VZ,BEZPP,1141,2.12,0,5,-
2014,Kozák Martin,Mgr.,30,Svobodní,BEZPP,844,2.05,0,33,-
2014,Kozák Zdeněk,JUDr.,68,KSČM,BEZPP,3187,2.08,38,44,-
2014,Kozáková Vladimíra,Bc.,52,Úsvit,BEZPP,1128,2.1,0,15,-
2014,Kozel Tomáš, ,24,DSSS,DSSS,319,3.12,0,16,-
2014,Kožina Miloš,Ing.,33,Svobodní,BEZPP,766,1.86,0,45,-
2014,Král Jaromír, ,29,Republika,BEZPP,60,2.96,0,24,-
2014,Královec Václav,Bc.,57,Republika,BEZPP,55,2.71,0,27,-
2014,Krásný Vladislav, ,28,Svobodní,Svobodní,874,2.12,0,15,-
2014,Kratochvíl Zbyněk, ,38,DSSS,DSSS,397,3.88,0,3,-
2014,Krejčová Martina, ,39,Svobodní,BEZPP,864,2.1,0,22,-
2014,KRŇOUL Štěpán,Mgr.,30,KDU-ČSL,KDU-ČSL,2200,2.1,7,10,-
2014,Kroupová Jenšíková,Renata,41,OPAT,BEZPP,2731,2.02,19,23,-
2014,Kruba Josef, ,81,DSZ,BEZPP,39,4.62,0,7,-
2014,Krupička Stanislav, ,38,DSSS,DSSS,319,3.12,0,12,-
2014,Křen Jaroslav,Ing.,61,SPO,SPO,92,3.9,0,12,-
2014,Křivancová Martina, ,44,OPAT,BEZPP,2612,1.93,30,34,-
2014,Kříž Antonín,doc.,43,TOP 09,BEZPP,3634,2.18,21,26,-
2014,Kříž Roman, ,39,KSČM,KSČM,3318,2.17,17,22,-
2014,Křížková Jitka,Mgr.,52,NK,BEZPP,1064,2.32,0,8,-
2014,Křovák Pavel, ,50,VZ,BEZPP,934,1.74,0,47,-
2014,Kubalík Jaroslav,Ing.,53,SPO,SPO,204,8.65,0,4,-
2014,Kubišta Přemysl, ,58,NK,BEZPP,1100,2.4,0,18,-
2014,Kučera Jaromír, ,61,KSČM,KSČM,3279,2.14,30,36,-
2014,KUČEROVÁ Ludmila,Bc.,58,KDU-ČSL,BEZPP,1947,1.86,40,43,-
2014,Kunc Zdeněk, ,24,PPPS,BEZPP,648,1.96,0,23,-
2014,Kuneš Jan,Ing.,45,NK,BEZPP,1797,2.03,0,22,-
2014,Kunešová Marcela,JUDr.,35,TOP 09,TOP 09,3571,2.14,19,24,-
2014,Kupková Adéla, ,27,PPPS,BEZPP,661,2.0,0,17,-
2014,KURALOVÁ Barbora,Ing.,40,KDU-ČSL,BEZPP,2065,1.97,30,33,-
2014,Kůrka Jan, ,71,SPO,SPO,360,15.26,0,1,-
2014,Kůrková Jaroslava, ,68,NK,BEZPP,857,1.87,0,40,-
2014,Kušička Pavel,Ing.,27,ČSSD,ČSSD,5898,1.94,35,45,-
2014,Kuthan Jiří, ,65,ČSSD,ČSSD,6703,2.21,3,3,*
2014,Kuthanová Dagmar,Mgr.,53,Úsvit,BEZPP,1263,2.35,0,7,-
2014,Kuttan Vratislav,Ing.,56,VZ,BEZPP,1045,1.94,0,41,-
2014,Kuželíková Alena, ,27,PPPS,BEZPP,658,1.99,0,31,-
2014,Kvasničková Alena,MUDr.,68,NK,BEZPP,1902,2.15,0,34,-
2014,Kvit Karel,RSDr.,63,KSČM,KSČM,3441,2.25,5,5,*
2014,Kydlíček Martin, ,38,ODS,ODS,6416,1.98,32,42,-
2014,Kylián Zdeněk,Bc.,45,DSZ,BEZPP,103,12.2,0,1,-
2014,Lacyk Václav,Ing.,43,TOP 09,TOP 09,3480,2.08,27,32,-
2014,Ladič Milan,Ing.,67,KSČM,KSČM,3327,2.17,11,16,-
2014,Ladman Antonín, ,21,Svobodní,Svobodní,866,2.1,0,18,-
2014,Lakatoš Miroslav, ,49,ČSSD,ČSSD,6251,2.06,28,38,-
2014,LANGL Miroslav, ,61,KDU-ČSL,KDU-ČSL,1909,1.82,39,42,-
2014,Lašková Radmila,CSc.,82,Republika,BEZPP,51,2.51,0,21,-
2014,Laštovka Václav,Mgr.,40,OPAT,BEZPP,2677,1.98,31,35,-
2014,Leicht Miroslav, ,52,Svobodní,BEZPP,991,2.4,0,20,-
2014,Leichtová Irena,Ing.,49,PVP,BEZPP,897,1.77,0,41,-
2014,Lešák Jiří, ,41,SPO,BEZPP,106,4.49,0,15,-
2014,Leška Martin, ,26,PVP,BEZPP,976,1.93,0,22,-
2014,LIBOTOVSKÝ Ladislav, ,37,KDU-ČSL,KDU-ČSL,2134,2.04,21,24,-
2014,Lifka František, ,64,KSČM,KSČM,3315,2.16,22,27,-
2014,Lisenko Radim,Mgr.,41,ČSSD,ČSSD,6512,2.14,6,16,-
2014,Liška Pavel, ,31,Piráti,Piráti,1806,2.04,0,25,-
2014,LIŠKA Milan, ,49,KDU-ČSL,BEZPP,2259,2.16,31,34,-
2014,Lišková Marie,Ing.,55,ANO,ANO,6970,2.11,21,31,-
2014,Lišková Pavlína, ,41,ODS,ODS,6459,1.99,31,41,-
2014,LODROVÁ Lenka,Ing.,47,KDU-ČSL,KDU-ČSL,2337,2.23,9,12,-
2014,Lomberský Jiří,Mgr.,81,PVP,PVP,868,1.71,0,43,-
2014,Loučím Jan,Ing.,65,OPAT,BEZPP,2745,2.03,32,36,-
2014,Lovecký Jiří, ,32,PPPS,PPPS,638,1.93,0,35,-
2014,Lukášová Dana,Bc.,29,NK,BEZPP,1793,2.03,0,24,-
2014,Lukavský Jiří,JUDr.,65,KSČM,KSČM,3313,2.16,23,28,-
2014,Lukeš Zdeněk,Ing.,71,VZ,BEZPP,1129,2.1,0,18,-
2014,MACKOVÁ Marie,Ing.,39,KDU-ČSL,BEZPP,2133,2.04,19,22,-
2014,Mádlová Ivana,PhDr.,48,ANO,ANO,7882,2.38,1,3,*
2014,Mádr Zdeněk,Ing.,57,ODS,ODS,7067,2.18,5,15,-
2014,Machová Nataša, ,51,Změna,BEZPP,1500,1.7,0,46,-
2014,Mainzer František,JUDr.,57,KSČM,KSČM,3364,2.2,16,21,-
2014,Mainzerová Iva,Ing.,39,TOP 09,BEZPP,3395,2.03,31,36,-
2014,Majer Jaroslav, ,63,Republika,BEZPP,60,2.96,0,11,-
2014,Majer Martin, ,50,PPPS,BEZPP,660,2.0,0,21,-
2014,Majerník Stanislav,Ing.,42,ANO,ANO,6181,1.87,36,46,-
2014,Makoň Karel, ,41,NK,BEZPP,3065,3.47,0,10,-
2014,Malásek Michal,Ing.,41,ČSSD,ČSSD,6474,2.13,12,22,-
2014,Malast Jan,JUDr.,34,ODS,ODS,6780,2.09,21,31,-
2014,Malina Vlastimil, ,52,OPAT,BEZPP,2823,2.09,24,28,-
2014,Maňas Jan, ,39,ODS,ODS,6514,2.01,30,40,-
2014,Marek Martin, ,32,NK,BEZPP,1889,4.12,0,1,-
2014,Mareš Jiří,Ing.,33,ANO,ANO,6827,2.06,27,37,-
2014,Markvartová Eva,Mgr.,51,OPAT,BEZPP,2829,2.09,27,31,-
2014,Martínek Robert,Ing.,36,"""Z""",BEZPP,1044,2.28,0,12,-
2014,Mařík Vladislav, ,49,ČSSD,ČSSD,6419,2.11,19,29,-
2014,Maříková Jaroslava,Ing.,61,OPAT,OPAT,3208,2.38,4,13,-
2014,Mašková Šárka,MUDr.,34,NK,BEZPP,1004,2.19,0,13,-
2014,Matějka Miroslav,Ing.,47,PVP,KAN,1215,2.4,0,5,-
2014,Matějovic Karel,Bc.,50,ČSSD,ČSSD,6464,2.13,15,25,-
2014,Matoušek Tomáš,Ing.,31,ANO,ANO,6737,2.04,30,40,-
2014,Matoušková Marcela, ,58,NK,BEZPP,923,2.01,0,29,-
2014,Matoušová Helena, ,54,ODS,ODS,7039,2.17,9,8,*
2014,Maule Petr,Bc.,24,PPPS,BEZPP,691,2.09,0,18,-
2014,Mauleová Naděžda,Ing.,47,PPPS,PPPS,1176,3.5700000000000003,0,1,-
2014,Mayer David, ,27,NK,BEZPP,64,7.58,0,3,-
2014,Mazal Miroslav, ,65,KSČM,KSČM,3113,2.03,40,46,-
2014,Mazín Václav,Ing.,62,PVP,BEZPP,998,1.97,0,17,-
2014,Mičkal Vladimír,Ing.,63,Republika,BEZPP,57,2.81,0,15,-
2014,Michálek Jan,Ing.,45,OPAT,OPAT,2964,2.19,6,3,-
2014,Michálek Václav,Mgr.,50,ANO,ANO,7056,2.13,10,20,-
2014,Michalides Tomáš,Ing.,52,KSČM,BEZPP,3354,2.19,9,14,-
2014,Miklášová Michaela,Mgr.,26,ODS,ODS,6813,2.1,11,21,-
2014,Minářová Dagmar,MUDr.,58,OPAT,BEZPP,2660,1.97,33,37,-
2014,Miškolci Michal, ,29,Svobodní,Svobodní,897,2.18,0,5,-
2014,Monhartová Květoslava, ,76,PVP,BEZPP,1054,2.08,0,14,-
2014,Moravcová Lucie,PhDr.,32,Zelení,BEZPP,1651,1.87,0,44,-
2014,Moule Roman, ,42,DSSS,DSSS,322,3.15,0,13,-
2014,Mraček Zdeněk,prof.,84,OPAT,BEZPP,2929,2.17,16,19,-
2014,Mráz Jan,Ing.,59,NK,BEZPP,869,1.89,0,35,-
2014,Mráz Marek, ,22,Republika,BEZPP,59,2.91,0,13,-
2014,Muhr Martin, ,44,DSSS,DSSS,336,3.28,0,10,-
2014,Mužík Zdeněk,Ing.,55,ČSSD,ČSSD,6529,2.15,9,19,-
2014,NÁHLÍK Petr,Ing.,53,KDU-ČSL,KDU-ČSL,3690,3.52,1,1,*
2014,Nedbal Pavel,Bc.,33,Svobodní,BEZPP,824,2.0,0,40,-
2014,NEJEZCHLEBOVÁ Eva, ,62,KDU-ČSL,BEZPP,1650,1.57,44,47,-
2014,Nekolová Šárka, ,55,SPO,BEZPP,179,7.59,0,3,-
2014,Němec Josef, ,35,Piráti,Piráti,1398,1.58,0,47,-
2014,Norková Eva, ,50,Úsvit,BEZPP,1049,1.95,0,42,-
2014,Norovská Bohuslava, ,60,PPPS,BEZPP,577,1.75,0,46,-
2014,Nosek Petr,Dr.,59,ČSSD,ČSSD,6186,2.04,31,41,-
